199;Намибия(ЮВА)
172;Нигерия(ЦВА)
428;Нижне-Камское вдхр.
347;Никарагуа(ЦВТО)
136;Никарагуа(ЦЗА)
420;Новосибирское вдхр.
111;Норвегия к.(СВА)
181;о-ва Азор.-Мадейра(ЦВА)
128;о-ва Азорские(СВА)
243;о-ва Андаман.(ВИО)
145;о-ва Багамс.(ЦЗА)
105;о-ва Бермуд.(СЗА)
144;о-ва Бермуд.(ЦЗА)
362;о-ва В.Cамоа(ЦВТО)
151;о-ва Виргинс.(ЦЗА)
281;о-ва Гавайск.(СЗТО)
343;о-ва Гавайск.(ЦВТО)
328;о-ва Гилберта(ЦЗТО)
202;о-ва Гоф-Трист.(ЮВА)
179;о-ва Зел.Мыса(ЦВА)
180;о-ва Канар.(ЦВА)
252;о-ва Кергелен(АИО)
245;о-ва Кокос.(ВИО)
223;о-ва Коморск.(ЗИО)
251;о-ва Крозе(АИО)
235;о-ва Крозе(ЗИО)
357;о-ва Лайн-Фен.(ЦВТО)
283;о-ва Марианск.(СЗТО)
301;о-ва Мидуэй(СЗТО)
321;о-ва Н.Гебриды(ЦЗТО)
302;о-ва Нампо(СЗТО)
156;о-ва Нид.-Антил.(ЦЗА)
250;о-ва Пр.Эдуард С.(АИО)
255;о-ва Пр.Эдуард Ю.(АИО)
236;о-ва Пр.Эдуард(ЗИО)
226;о-ва Реюньон(ЗИО)
320;о-ва Санта-Крус(ЦЗТО)
201;о-ва Св.Елены(ЮВА)
222;о-ва Сейшельск.(ЗИО)
237;о-ва Сен-Поль(ЗИО)
319;о-ва Соломон.(ЦЗТО)
363;о-ва Токелау(ЦВТО)
326;о-ва Токелау(ЦЗТО)
360;о-ва Тонга(ЦВТО)
324;о-ва Тонга(ЦЗТО)
373;о-ва Тонга(ЮЗТО)
327;о-ва Тувалу(ЦЗТО)
116;о-ва Фареры(СВА)
323;о-ва Фиджи(ЦЗТО)
379;о-ва Фиджи(ЮЗТО)
295;о-ва Филип.(СЗТО)
333;о-ва Филип.(ЦЗТО)
190;о-ва Фолкл.(ЮЗА)
361;о-ва Хорн(ЦВТО)
325;о-ва Хорн(ЦЗТО)
211;о-ва Ю.Георгия(АЧА)
210;о-ва Ю.Оркней(АЧА)
212;о-ва Ю.Сандвич.(АЧА)
329;о.Бейкер(ЦЗТО)
117;о.Борнхольм(СВА)
214;о.Буве(АЧА)
183;о.Вознесения(ЦВА)
358;о.Джарвис(ЦВТО)
353;о.Клипертон(ЦВТО)
359;о.Кука(ЦВТО)
225;о.Маврикий(ЗИО)
224;о.Мадагаскар(ЗИО)
371;о.Маккуори(ЮЗТО)
289;о.Минамитори(СЗТО)
322;о.Н.Каледон.(ЦЗТО)
372;о.Н.Каледон.(ЮЗТО)
330;о.Науру(ЦЗТО)
370;о.Норфолк(ЮЗТО)
355;о.Оэно(ЦВТО)
376;о.Оэно(ЮЗТО)
381;о.Пасхи З.(ЮЗТО)
377;о.Пасхи Ю.(ЮЗТО)
354;о.Пасхи(ЦВТО)
260;о.Победы(АИО)
152;о.Сабо(ЦЗА)
385;о.Сала-Гомес(ЮВТО)
384;о.Сан Феликс(ЮВТО)
182;о.Сан-Паулу(ЦВА)
104;о.Сен-Пьер(СЗА)
294;о.Тайвань(СЗТО)
282;о.Уэйк(СЗТО)
364;о.Хауленд(ЦВТО)
253;о.Херд С.(АИО)
254;о.Херд Ю.(АИО)
112;о.Шпицберг.(СВА)
113;о.Ян-Майен(СВА)
406;Обь
258;Обь и Лена(АИО)
902;Озерные хозяйства
229;Оман(ЗИО)
